                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.50235,                0.34669,                0.96815,                0.88603,                0.72145,                0.79471,                0.51022,                 1.4935,                0.84884,                 1.8921,             0.00045401,             0.00045401,             0.00045401
                    150,                0.48988,                0.33548,                 0.9553,                0.92145,                0.72474,                0.81346,                0.50862,                 1.4886,                0.84371,                 1.9101,             0.00044576,             0.00044576,             0.00044576
                    151,                0.50262,                0.34528,                 0.9657,                0.85177,                0.75454,                0.80816,                0.50693,                  1.494,                0.79878,                  1.912,              0.0004375,              0.0004375,              0.0004375
                    152,                0.48552,                0.33556,                0.96061,                0.86817,                0.76757,                0.80062,                 0.4939,                   1.51,                0.80863,                 1.9181,             0.00042925,             0.00042925,             0.00042925
                    153,                0.48156,                0.33845,                0.95609,                0.84237,                0.74027,                0.79069,                0.49231,                 1.4979,                0.83937,                 1.9332,               0.000421,               0.000421,               0.000421
                    154,                0.48088,                0.33046,                0.95514,                0.83904,                0.76927,                0.80301,                0.49876,                 1.4908,                0.84182,                 1.9141,             0.00041275,             0.00041275,             0.00041275
                    155,                 0.4811,                0.33758,                0.95844,                0.84756,                0.74887,                 0.7993,                0.49897,                 1.5011,                 0.8545,                 1.9142,              0.0004045,              0.0004045,              0.0004045
                    156,                0.48645,                0.33295,                0.95843,                0.89451,                0.73187,                0.80092,                0.49984,                 1.5073,                 0.8404,                 1.9035,             0.00039625,             0.00039625,             0.00039625
                    157,                0.48991,                 0.3337,                0.96419,                0.87337,                0.73199,                0.80218,                0.50327,                 1.5078,                0.81032,                 1.9049,             0.00038799,             0.00038799,             0.00038799
                    158,                0.47638,                0.32802,                 0.9546,                0.88522,                0.71983,                0.79253,                0.49815,                 1.5259,                 0.8304,                 1.9386,             0.00037974,             0.00037974,             0.00037974
                    159,                0.46651,                0.33122,                0.94926,                0.94192,                 0.6788,                0.79637,                0.49877,                 1.5089,                0.85224,                 1.9353,             0.00037149,             0.00037149,             0.00037149
                    160,                0.47601,                0.32762,                0.95741,                0.86923,                0.73743,                0.80933,                0.50056,                  1.503,                0.82969,                 1.9221,             0.00036324,             0.00036324,             0.00036324
                    161,                0.46354,                0.32416,                0.94809,                0.84198,                0.75329,                0.80432,                0.50055,                 1.5136,                0.82044,                 1.9283,             0.00035499,             0.00035499,             0.00035499
                    162,                0.47326,                0.33243,                0.96014,                0.87952,                0.74054,                0.81021,                0.49484,                 1.5051,                0.86514,                 1.9093,             0.00034674,             0.00034674,             0.00034674
                    163,                0.45968,                0.32505,                0.96186,                0.87285,                0.73266,                0.80365,                0.49932,                 1.4695,                0.86565,                 1.8636,             0.00033848,             0.00033848,             0.00033848
                    164,                0.46456,                0.32349,                0.94971,                0.90658,                0.72789,                0.80606,                0.50319,                 1.4964,                0.84129,                 1.9078,             0.00033023,             0.00033023,             0.00033023
                    165,                 0.4639,                0.32077,                0.94878,                0.88685,                0.74887,                 0.8105,                0.50627,                 1.5044,                0.82524,                 1.9002,             0.00032198,             0.00032198,             0.00032198
                    166,                0.45636,                0.31597,                0.94929,                0.89168,                0.73811,                0.81231,                0.50759,                 1.4847,                0.82982,                 1.9041,             0.00031373,             0.00031373,             0.00031373
                    167,                0.46098,                0.31744,                0.94971,                0.88609,                0.71841,                 0.8017,                0.50791,                 1.4658,                0.82245,                 1.8758,             0.00030548,             0.00030548,             0.00030548
                    168,                0.45989,                0.31744,                0.95058,                0.87228,                0.73921,                0.80196,                0.49949,                  1.489,                0.82328,                 1.9113,             0.00029723,             0.00029723,             0.00029723
                    169,                 0.4681,                0.32723,                0.95165,                0.86984,                0.75141,                0.79815,                0.49462,                 1.5099,                0.84322,                 1.9403,             0.00028897,             0.00028897,             0.00028897
                    170,                0.47385,                0.32438,                 0.9582,                0.88589,                 0.7457,                0.80288,                 0.5018,                 1.5101,                0.81966,                 1.9467,             0.00028072,             0.00028072,             0.00028072
                    171,                0.45981,                0.32326,                0.95283,                0.89263,                0.74518,                0.80981,                0.50127,                 1.4882,                0.81574,                 1.9219,             0.00027247,             0.00027247,             0.00027247
                    172,                0.45575,                0.30464,                0.95455,                0.92126,                0.71825,                0.79855,                0.50429,                 1.4925,                0.83198,                 1.9409,             0.00026422,             0.00026422,             0.00026422
                    173,                0.45838,                0.31466,                0.94932,                0.88222,                0.73867,                0.79351,                0.49634,                 1.4987,                0.84905,                 1.9396,             0.00025597,             0.00025597,             0.00025597
                    174,                0.45485,                0.31562,                0.94718,                0.89475,                0.73431,                 0.7995,                 0.4962,                 1.4929,                 0.8266,                 1.9318,             0.00024772,             0.00024772,             0.00024772
                    175,                0.42438,                0.30194,                0.93198,                0.89561,                0.71917,                0.80472,                0.50242,                 1.4823,                0.80622,                 1.9296,             0.00023946,             0.00023946,             0.00023946
                    176,                0.43588,                0.30819,                0.94092,                0.89301,                0.74093,                0.80936,                0.50532,                 1.4961,                0.81196,                 1.9531,             0.00023121,             0.00023121,             0.00023121
                    177,                0.44258,                0.30805,                0.94505,                0.88395,                 0.7483,                 0.8069,                 0.4959,                 1.5051,                0.82356,                 1.9496,             0.00022296,             0.00022296,             0.00022296
                    178,                0.44777,                0.31133,                 0.9395,                0.88699,                0.73399,                0.80583,                0.50882,                 1.4786,                0.81225,                 1.9006,             0.00021471,             0.00021471,             0.00021471
                    179,                 0.4411,                0.29659,                 0.9425,                0.89117,                0.72495,                0.79491,                 0.4973,                 1.5009,                 0.8201,                 1.9347,             0.00020646,             0.00020646,             0.00020646
                    180,                0.42875,                0.30501,                0.93835,                0.88832,                0.74309,                0.79359,                0.49112,                 1.5227,                 0.8218,                 1.9719,             0.00019821,             0.00019821,             0.00019821
                    181,                0.42701,                0.29945,                0.93442,                0.88928,                 0.7432,                0.79879,                0.50026,                 1.5003,                0.82109,                 1.9456,             0.00018995,             0.00018995,             0.00018995
                    182,                0.42548,                0.29152,                0.93206,                0.89075,                0.74206,                0.80382,                0.50499,                 1.4952,                0.83202,                 1.9309,              0.0001817,              0.0001817,              0.0001817
                    183,                0.43021,                0.30164,                0.93928,                0.89096,                0.73592,                0.79759,                0.50141,                 1.5142,                 0.8156,                  1.967,             0.00017345,             0.00017345,             0.00017345
                    184,                0.42548,                0.29149,                0.93718,                0.89392,                0.72052,                0.79769,                0.49826,                 1.5289,                0.84119,                 1.9826,              0.0001652,              0.0001652,              0.0001652
                    185,                0.43882,                 0.3049,                0.94162,                0.89408,                 0.7405,                0.80456,                0.50533,                 1.5106,                0.84299,                 1.9741,             0.00015695,             0.00015695,             0.00015695
                    186,                0.41974,                0.29396,                0.93082,                0.88803,                0.73923,                0.81016,                0.50637,                 1.5091,                0.84485,                 1.9694,              0.0001487,              0.0001487,              0.0001487
                    187,                0.42474,                0.29689,                0.93268,                0.89943,                 0.7415,                0.81444,                0.50339,                  1.513,                0.83925,                 1.9699,             0.00014044,             0.00014044,             0.00014044
                    188,                0.42696,                0.30469,                0.93401,                0.88402,                0.74655,                0.80928,                0.50533,                  1.517,                0.82798,                 1.9743,             0.00013219,             0.00013219,             0.00013219
                    189,                0.42122,                0.29168,                0.93042,                0.87458,                0.73882,                 0.8057,                 0.5023,                 1.5202,                0.85877,                  1.982,             0.00012394,             0.00012394,             0.00012394
                    190,                0.42273,                0.29815,                0.93785,                0.89076,                0.73864,                0.80978,                0.50314,                 1.5196,                0.85368,                  1.987,             0.00011569,             0.00011569,             0.00011569
                    191,                0.38242,                0.23271,                  0.888,                0.88254,                0.71831,                0.79114,                0.49055,                 1.5236,                0.84717,                 2.0052,             0.00010744,             0.00010744,             0.00010744
                    192,                0.35301,                0.21662,                0.87194,                0.87229,                0.71104,                0.77354,                 0.4816,                 1.5145,                0.85653,                 1.9909,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.34958,                0.21313,                0.87124,                0.86429,                0.72789,                0.78107,                0.48539,                 1.5183,                0.85568,                 2.0051,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.33687,                0.20578,                 0.8674,                0.84256,                0.72978,                0.78739,                  0.489,                  1.525,                0.86047,                 2.0153,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                 0.3468,                0.21527,                0.87487,                0.85869,                0.72613,                0.79097,                0.49525,                 1.5097,                0.84982,                 2.0067,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.33341,                0.20622,                0.86633,                0.88876,                0.70667,                0.79464,                0.49658,                 1.5116,                0.85593,                 2.0023,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.33298,                  0.204,                0.86966,                0.90541,                0.70534,                0.80328,                  0.502,                 1.5145,                0.85375,                  2.004,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.32834,                0.20255,                 0.8649,                0.89764,                0.70522,                 0.7908,                 0.4976,                 1.5067,                0.85365,                 1.9937,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.32951,                0.20272,                0.86934,                0.89312,                0.71145,                0.79007,                0.49838,                 1.5095,                0.85208,                 1.9974,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                 0.3351,                0.20686,                0.86634,                 0.8446,                0.73895,                0.79093,                  0.499,                 1.5072,                0.85677,                 1.9912,             3.3173e-05,             3.3173e-05,             3.3173e-05
